id,seller_id,store_id,department_id,month,week,day,hour,sale,turn,year,created_at,updated_at
1957,41,1,1,6,1,1,7,77618,2,2018,2018-11-22 12:30:02.910499,2018-11-22 12:30:02.910499
1958,41,1,1,6,1,1,8,73180,2,2018,2018-11-22 12:30:02.929986,2018-11-22 12:30:02.929986
1959,41,1,1,6,1,1,9,66453,2,2018,2018-11-22 12:30:02.973553,2018-11-22 12:30:02.973553
1960,43,1,1,6,1,1,3,65344,3,2018,2018-11-22 12:30:03.004145,2018-11-22 12:30:03.004145
1961,43,1,1,6,1,1,4,72110,3,2018,2018-11-22 12:30:03.030205,2018-11-22 12:30:03.030205
1962,43,1,1,6,1,1,5,65334,3,2018,2018-11-22 12:30:03.060916,2018-11-22 12:30:03.060916
1963,43,1,1,6,1,1,6,59843,3,2018,2018-11-22 12:30:03.093863,2018-11-22 12:30:03.093863
1964,43,1,1,6,1,1,7,69821,3,2018,2018-11-22 12:30:03.12598,2018-11-22 12:30:03.12598
1965,43,1,1,6,1,1,8,65010,3,2018,2018-11-22 12:30:03.151479,2018-11-22 12:30:03.151479
1966,43,1,1,6,1,1,9,73886,3,2018,2018-11-22 12:30:03.176425,2018-11-22 12:30:03.176425
1967,43,1,1,6,1,1,10,62240,3,2018,2018-11-22 12:30:03.20232,2018-11-22 12:30:03.20232
1968,43,1,1,6,1,1,11,66340,3,2018,2018-11-22 12:30:03.242068,2018-11-22 12:30:03.242068
1969,54,1,1,6,1,1,8,72592,5,2018,2018-11-22 12:30:03.270937,2018-11-22 12:30:03.270937
1970,54,1,1,6,1,1,9,65317,5,2018,2018-11-22 12:30:03.306714,2018-11-22 12:30:03.306714
1971,54,1,1,6,1,1,10,69426,5,2018,2018-11-22 12:30:03.359653,2018-11-22 12:30:03.359653
1972,54,1,1,6,1,1,11,62976,5,2018,2018-11-22 12:30:03.408972,2018-11-22 12:30:03.408972
1973,54,1,1,6,1,1,12,77305,5,2018,2018-11-22 12:30:03.44606,2018-11-22 12:30:03.44606
1974,34,1,1,6,1,1,9,67176,9,2018,2018-11-22 12:30:03.478726,2018-11-22 12:30:03.478726
1975,34,1,1,6,1,1,10,65384,9,2018,2018-11-22 12:30:03.520904,2018-11-22 12:30:03.520904
1976,34,1,1,6,1,1,11,75267,9,2018,2018-11-22 12:30:03.555367,2018-11-22 12:30:03.555367
1977,34,1,1,6,1,1,12,72399,9,2018,2018-11-22 12:30:03.5875,2018-11-22 12:30:03.5875
1978,50,1,1,6,1,1,9,76613,9,2018,2018-11-22 12:30:03.655606,2018-11-22 12:30:03.655606
1979,50,1,1,6,1,1,10,59727,9,2018,2018-11-22 12:30:03.691002,2018-11-22 12:30:03.691002
1980,50,1,1,6,1,1,11,62663,9,2018,2018-11-22 12:30:03.747564,2018-11-22 12:30:03.747564
1981,50,1,1,6,1,1,12,76960,9,2018,2018-11-22 12:30:03.784569,2018-11-22 12:30:03.784569
1982,40,1,1,6,1,1,7,74293,12,2018,2018-11-22 12:30:03.82603,2018-11-22 12:30:03.82603
1983,40,1,1,6,1,1,8,77431,12,2018,2018-11-22 12:30:03.849808,2018-11-22 12:30:03.849808
1984,40,1,1,6,1,1,9,71212,12,2018,2018-11-22 12:30:03.866361,2018-11-22 12:30:03.866361
1985,40,1,1,6,1,1,10,67658,12,2018,2018-11-22 12:30:03.902158,2018-11-22 12:30:03.902158
1986,40,1,1,6,1,1,11,66399,12,2018,2018-11-22 12:30:03.939779,2018-11-22 12:30:03.939779
1987,40,1,1,6,1,1,12,62148,12,2018,2018-11-22 12:30:03.985927,2018-11-22 12:30:03.985927
1988,34,1,1,6,1,1,7,58811,12,2018,2018-11-22 12:30:04.039897,2018-11-22 12:30:04.039897
1989,34,1,1,6,1,1,8,74105,12,2018,2018-11-22 12:30:04.072522,2018-11-22 12:30:04.072522
1990,34,1,1,6,1,1,9,75772,12,2018,2018-11-22 12:30:04.089821,2018-11-22 12:30:04.089821
1991,34,1,1,6,1,1,10,61094,12,2018,2018-11-22 12:30:04.114768,2018-11-22 12:30:04.114768
1992,34,1,1,6,1,1,11,64985,12,2018,2018-11-22 12:30:04.13562,2018-11-22 12:30:04.13562
1993,34,1,1,6,1,1,12,58111,12,2018,2018-11-22 12:30:04.16317,2018-11-22 12:30:04.16317
1994,16,1,1,6,1,2,4,58754,2,2018,2018-11-22 12:30:04.208316,2018-11-22 12:30:04.208316
1995,16,1,1,6,1,2,5,63636,2,2018,2018-11-22 12:30:04.225438,2018-11-22 12:30:04.225438
1996,16,1,1,6,1,2,6,68532,2,2018,2018-11-22 12:30:04.253321,2018-11-22 12:30:04.253321
1997,16,1,1,6,1,2,7,67342,2,2018,2018-11-22 12:30:04.285093,2018-11-22 12:30:04.285093
1998,16,1,1,6,1,2,8,59406,2,2018,2018-11-22 12:30:04.319543,2018-11-22 12:30:04.319543
1999,16,1,1,6,1,2,9,60676,2,2018,2018-11-22 12:30:04.35663,2018-11-22 12:30:04.35663
2000,16,1,1,6,1,2,10,60116,2,2018,2018-11-22 12:30:04.427341,2018-11-22 12:30:04.427341
2001,16,1,1,6,1,2,3,66120,2,2018,2018-11-22 12:30:04.500252,2018-11-22 12:30:04.500252
2002,16,1,1,6,1,2,4,75104,2,2018,2018-11-22 12:30:04.549863,2018-11-22 12:30:04.549863
2003,16,1,1,6,1,2,5,76770,2,2018,2018-11-22 12:30:04.586516,2018-11-22 12:30:04.586516
2004,16,1,1,6,1,2,6,71887,2,2018,2018-11-22 12:30:04.635965,2018-11-22 12:30:04.635965
2005,16,1,1,6,1,2,7,72941,2,2018,2018-11-22 12:30:04.6739,2018-11-22 12:30:04.6739
2006,16,1,1,6,1,2,8,73735,2,2018,2018-11-22 12:30:04.710165,2018-11-22 12:30:04.710165
2007,16,1,1,6,1,2,9,67580,2,2018,2018-11-22 12:30:04.763125,2018-11-22 12:30:04.763125
2008,16,1,1,6,1,2,10,64880,2,2018,2018-11-22 12:30:04.838527,2018-11-22 12:30:04.838527
2009,41,1,1,6,1,2,4,65415,2,2018,2018-11-22 12:30:04.903384,2018-11-22 12:30:04.903384
2010,41,1,1,6,1,2,5,59252,2,2018,2018-11-22 12:30:04.949646,2018-11-22 12:30:04.949646
2011,41,1,1,6,1,2,6,64802,2,2018,2018-11-22 12:30:04.993192,2018-11-22 12:30:04.993192
2012,41,1,1,6,1,2,7,73139,2,2018,2018-11-22 12:30:05.049217,2018-11-22 12:30:05.049217
2013,41,1,1,6,1,2,8,65108,2,2018,2018-11-22 12:30:05.092633,2018-11-22 12:30:05.092633
2014,41,1,1,6,1,2,9,60844,2,2018,2018-11-22 12:30:05.134535,2018-11-22 12:30:05.134535
2015,41,1,1,6,1,2,10,59550,2,2018,2018-11-22 12:30:05.203689,2018-11-22 12:30:05.203689
2016,41,1,1,6,1,2,3,71218,2,2018,2018-11-22 12:30:05.254601,2018-11-22 12:30:05.254601
2017,41,1,1,6,1,2,4,74794,2,2018,2018-11-22 12:30:05.273379,2018-11-22 12:30:05.273379
2018,41,1,1,6,1,2,5,71539,2,2018,2018-11-22 12:30:05.306701,2018-11-22 12:30:05.306701
2019,41,1,1,6,1,2,6,58003,2,2018,2018-11-22 12:30:05.342566,2018-11-22 12:30:05.342566
2020,41,1,1,6,1,2,7,60551,2,2018,2018-11-22 12:30:05.366667,2018-11-22 12:30:05.366667
2021,41,1,1,6,1,2,8,73077,2,2018,2018-11-22 12:30:05.390726,2018-11-22 12:30:05.390726
2022,41,1,1,6,1,2,9,76654,2,2018,2018-11-22 12:30:05.421843,2018-11-22 12:30:05.421843
2023,41,1,1,6,1,2,10,64746,2,2018,2018-11-22 12:30:05.456151,2018-11-22 12:30:05.456151
2024,43,1,1,6,1,2,3,77692,3,2018,2018-11-22 12:30:05.485378,2018-11-22 12:30:05.485378
2025,43,1,1,6,1,2,4,70017,3,2018,2018-11-22 12:30:05.526567,2018-11-22 12:30:05.526567
2026,43,1,1,6,1,2,5,75259,3,2018,2018-11-22 12:30:05.575402,2018-11-22 12:30:05.575402
2027,43,1,1,6,1,2,6,68497,3,2018,2018-11-22 12:30:05.646747,2018-11-22 12:30:05.646747
2028,43,1,1,6,1,2,7,63525,3,2018,2018-11-22 12:30:05.68467,2018-11-22 12:30:05.68467
2029,43,1,1,6,1,2,8,74624,3,2018,2018-11-22 12:30:05.715269,2018-11-22 12:30:05.715269
2030,43,1,1,6,1,2,9,59506,3,2018,2018-11-22 12:30:05.753194,2018-11-22 12:30:05.753194
2031,43,1,1,6,1,2,10,64423,3,2018,2018-11-22 12:30:05.807315,2018-11-22 12:30:05.807315
2032,43,1,1,6,1,2,11,62080,3,2018,2018-11-22 12:30:05.869552,2018-11-22 12:30:05.869552
2033,54,1,1,6,1,2,6,59818,5,2018,2018-11-22 12:30:05.901091,2018-11-22 12:30:05.901091
2034,54,1,1,6,1,2,7,74293,5,2018,2018-11-22 12:30:05.940683,2018-11-22 12:30:05.940683
2035,54,1,1,6,1,2,8,76331,5,2018,2018-11-22 12:30:05.979576,2018-11-22 12:30:05.979576
2036,54,1,1,6,1,2,9,69984,5,2018,2018-11-22 12:30:06.031783,2018-11-22 12:30:06.031783
2037,54,1,1,6,1,2,10,58412,5,2018,2018-11-22 12:30:06.06887,2018-11-22 12:30:06.06887
2038,54,1,1,6,1,2,11,67807,5,2018,2018-11-22 12:30:06.117566,2018-11-22 12:30:06.117566
2039,54,1,1,6,1,2,12,63931,5,2018,2018-11-22 12:30:06.159803,2018-11-22 12:30:06.159803
2040,12,1,1,6,1,2,3,75419,10,2018,2018-11-22 12:30:06.197228,2018-11-22 12:30:06.197228
2041,12,1,1,6,1,2,4,77078,10,2018,2018-11-22 12:30:06.246859,2018-11-22 12:30:06.246859
2042,12,1,1,6,1,2,5,76089,10,2018,2018-11-22 12:30:06.279919,2018-11-22 12:30:06.279919
2043,12,1,1,6,1,2,6,66008,10,2018,2018-11-22 12:30:06.320309,2018-11-22 12:30:06.320309
2044,12,1,1,6,1,2,7,76129,10,2018,2018-11-22 12:30:06.392944,2018-11-22 12:30:06.392944
2045,12,1,1,6,1,2,8,58901,10,2018,2018-11-22 12:30:06.442505,2018-11-22 12:30:06.442505
2046,12,1,1,6,1,2,9,64594,10,2018,2018-11-22 12:30:06.474866,2018-11-22 12:30:06.474866
2047,12,1,1,6,1,2,10,76503,10,2018,2018-11-22 12:30:06.508439,2018-11-22 12:30:06.508439
2048,12,1,1,6,1,2,11,73813,10,2018,2018-11-22 12:30:06.547994,2018-11-22 12:30:06.547994
2049,12,1,1,6,1,2,12,71776,10,2018,2018-11-22 12:30:06.588231,2018-11-22 12:30:06.588231
2050,13,1,1,6,1,2,3,64094,10,2018,2018-11-22 12:30:06.680713,2018-11-22 12:30:06.680713
2051,13,1,1,6,1,2,4,68277,10,2018,2018-11-22 12:30:06.739298,2018-11-22 12:30:06.739298
2052,13,1,1,6,1,2,5,60782,10,2018,2018-11-22 12:30:06.777464,2018-11-22 12:30:06.777464
2053,13,1,1,6,1,2,6,66736,10,2018,2018-11-22 12:30:06.821234,2018-11-22 12:30:06.821234
2054,13,1,1,6,1,2,7,71856,10,2018,2018-11-22 12:30:06.86757,2018-11-22 12:30:06.86757
2055,13,1,1,6,1,2,8,66458,10,2018,2018-11-22 12:30:06.902692,2018-11-22 12:30:06.902692
2056,13,1,1,6,1,2,9,61176,10,2018,2018-11-22 12:30:06.919857,2018-11-22 12:30:06.919857
2057,13,1,1,6,1,2,10,69692,10,2018,2018-11-22 12:30:06.966299,2018-11-22 12:30:06.966299
2058,13,1,1,6,1,2,11,67900,10,2018,2018-11-22 12:30:07.008887,2018-11-22 12:30:07.008887
2059,13,1,1,6,1,2,12,71707,10,2018,2018-11-22 12:30:07.054528,2018-11-22 12:30:07.054528
2060,54,1,1,6,1,3,6,69359,5,2018,2018-11-22 12:30:07.074098,2018-11-22 12:30:07.074098
2061,54,1,1,6,1,3,7,70532,5,2018,2018-11-22 12:30:07.105963,2018-11-22 12:30:07.105963
2062,54,1,1,6,1,3,8,75091,5,2018,2018-11-22 12:30:07.125869,2018-11-22 12:30:07.125869
2063,54,1,1,6,1,3,9,71369,5,2018,2018-11-22 12:30:07.156066,2018-11-22 12:30:07.156066
2064,54,1,1,6,1,3,10,67651,5,2018,2018-11-22 12:30:07.174839,2018-11-22 12:30:07.174839
2065,54,1,1,6,1,3,11,63682,5,2018,2018-11-22 12:30:07.198459,2018-11-22 12:30:07.198459
2066,54,1,1,6,1,3,12,61635,5,2018,2018-11-22 12:30:07.229745,2018-11-22 12:30:07.229745
2067,12,1,1,6,1,3,3,70565,10,2018,2018-11-22 12:30:07.263478,2018-11-22 12:30:07.263478
2068,12,1,1,6,1,3,4,69830,10,2018,2018-11-22 12:30:07.302898,2018-11-22 12:30:07.302898
2069,12,1,1,6,1,3,5,72302,10,2018,2018-11-22 12:30:07.335628,2018-11-22 12:30:07.335628
2070,12,1,1,6,1,3,6,67159,10,2018,2018-11-22 12:30:07.421298,2018-11-22 12:30:07.421298
2071,12,1,1,6,1,3,7,59087,10,2018,2018-11-22 12:30:07.475047,2018-11-22 12:30:07.475047
2072,12,1,1,6,1,3,8,58918,10,2018,2018-11-22 12:30:07.505752,2018-11-22 12:30:07.505752
2073,12,1,1,6,1,3,9,76700,10,2018,2018-11-22 12:30:07.53319,2018-11-22 12:30:07.53319
2074,12,1,1,6,1,3,10,75944,10,2018,2018-11-22 12:30:07.56242,2018-11-22 12:30:07.56242
2075,12,1,1,6,1,3,11,77681,10,2018,2018-11-22 12:30:07.604348,2018-11-22 12:30:07.604348
2076,12,1,1,6,1,3,12,68009,10,2018,2018-11-22 12:30:07.634428,2018-11-22 12:30:07.634428
2077,13,1,1,6,1,3,3,76244,10,2018,2018-11-22 12:30:07.665926,2018-11-22 12:30:07.665926
2078,13,1,1,6,1,3,4,62512,10,2018,2018-11-22 12:30:07.693688,2018-11-22 12:30:07.693688
2079,13,1,1,6,1,3,5,65554,10,2018,2018-11-22 12:30:07.729807,2018-11-22 12:30:07.729807
2080,13,1,1,6,1,3,6,59226,10,2018,2018-11-22 12:30:07.786527,2018-11-22 12:30:07.786527
2081,13,1,1,6,1,3,7,64969,10,2018,2018-11-22 12:30:07.842066,2018-11-22 12:30:07.842066
2082,13,1,1,6,1,3,8,63797,10,2018,2018-11-22 12:30:07.904505,2018-11-22 12:30:07.904505
2083,13,1,1,6,1,3,9,70346,10,2018,2018-11-22 12:30:07.962699,2018-11-22 12:30:07.962699
2084,13,1,1,6,1,3,10,74899,10,2018,2018-11-22 12:30:08.021805,2018-11-22 12:30:08.021805
2085,13,1,1,6,1,3,11,68999,10,2018,2018-11-22 12:30:08.104033,2018-11-22 12:30:08.104033
2086,13,1,1,6,1,3,12,73826,10,2018,2018-11-22 12:30:08.165578,2018-11-22 12:30:08.165578
2087,40,1,1,6,1,3,7,76589,12,2018,2018-11-22 12:30:08.208521,2018-11-22 12:30:08.208521
2088,40,1,1,6,1,3,8,70603,12,2018,2018-11-22 12:30:08.257218,2018-11-22 12:30:08.257218
2089,40,1,1,6,1,3,9,64971,12,2018,2018-11-22 12:30:08.312297,2018-11-22 12:30:08.312297
2090,40,1,1,6,1,3,10,63448,12,2018,2018-11-22 12:30:08.379463,2018-11-22 12:30:08.379463
2091,40,1,1,6,1,3,11,61953,12,2018,2018-11-22 12:30:08.429886,2018-11-22 12:30:08.429886
2092,40,1,1,6,1,3,12,67697,12,2018,2018-11-22 12:30:08.495468,2018-11-22 12:30:08.495468
2093,34,1,1,6,1,3,7,61196,12,2018,2018-11-22 12:30:08.554511,2018-11-22 12:30:08.554511
2094,34,1,1,6,1,3,8,64830,12,2018,2018-11-22 12:30:08.625364,2018-11-22 12:30:08.625364
2095,34,1,1,6,1,3,9,69354,12,2018,2018-11-22 12:30:08.685098,2018-11-22 12:30:08.685098
2096,34,1,1,6,1,3,10,72231,12,2018,2018-11-22 12:30:08.752914,2018-11-22 12:30:08.752914
2097,34,1,1,6,1,3,11,60414,12,2018,2018-11-22 12:30:08.805615,2018-11-22 12:30:08.805615
2098,34,1,1,6,1,3,12,64766,12,2018,2018-11-22 12:30:08.888549,2018-11-22 12:30:08.888549
2099,39,1,1,6,1,4,5,68530,1,2018,2018-11-22 12:30:08.924137,2018-11-22 12:30:08.924137
2100,57,1,1,6,1,4,5,71047,1,2018,2018-11-22 12:30:08.955087,2018-11-22 12:30:08.955087
2101,21,1,1,6,1,4,5,69258,1,2018,2018-11-22 12:30:09.012796,2018-11-22 12:30:09.012796
2102,37,1,1,6,1,4,5,77318,1,2018,2018-11-22 12:30:09.074837,2018-11-22 12:30:09.074837
2103,39,1,1,6,2,1,4,58237,1,2018,2018-11-22 12:30:09.108575,2018-11-22 12:30:09.108575
2104,39,1,1,6,2,1,5,63970,1,2018,2018-11-22 12:30:09.210299,2018-11-22 12:30:09.210299
2105,39,1,1,6,2,1,6,71813,1,2018,2018-11-22 12:30:09.252236,2018-11-22 12:30:09.252236
2106,39,1,1,6,2,1,7,70741,1,2018,2018-11-22 12:30:09.352855,2018-11-22 12:30:09.352855
2107,39,1,1,6,2,1,8,74018,1,2018,2018-11-22 12:30:09.421555,2018-11-22 12:30:09.421555
2108,39,1,1,6,2,1,9,67821,1,2018,2018-11-22 12:30:09.463974,2018-11-22 12:30:09.463974
2109,39,1,1,6,2,1,10,67500,1,2018,2018-11-22 12:30:09.501375,2018-11-22 12:30:09.501375
2110,39,1,1,6,2,1,11,61666,1,2018,2018-11-22 12:30:09.561806,2018-11-22 12:30:09.561806
2111,57,1,1,6,2,1,4,69067,1,2018,2018-11-22 12:30:09.616062,2018-11-22 12:30:09.616062
2112,57,1,1,6,2,1,5,75217,1,2018,2018-11-22 12:30:09.674354,2018-11-22 12:30:09.674354
2113,57,1,1,6,2,1,6,65024,1,2018,2018-11-22 12:30:09.732248,2018-11-22 12:30:09.732248
2114,57,1,1,6,2,1,7,65762,1,2018,2018-11-22 12:30:09.767905,2018-11-22 12:30:09.767905
2115,57,1,1,6,2,1,8,76338,1,2018,2018-11-22 12:30:09.833929,2018-11-22 12:30:09.833929
2116,57,1,1,6,2,1,9,77960,1,2018,2018-11-22 12:30:09.887655,2018-11-22 12:30:09.887655
2117,57,1,1,6,2,1,10,77669,1,2018,2018-11-22 12:30:09.936853,2018-11-22 12:30:09.936853
2118,57,1,1,6,2,1,11,73473,1,2018,2018-11-22 12:30:09.998688,2018-11-22 12:30:09.998688
2119,21,1,1,6,2,1,4,70824,1,2018,2018-11-22 12:30:10.034556,2018-11-22 12:30:10.034556
2120,21,1,1,6,2,1,5,63179,1,2018,2018-11-22 12:30:10.086978,2018-11-22 12:30:10.086978
2121,21,1,1,6,2,1,6,75946,1,2018,2018-11-22 12:30:10.124682,2018-11-22 12:30:10.124682
2122,21,1,1,6,2,1,7,77192,1,2018,2018-11-22 12:30:10.181106,2018-11-22 12:30:10.181106
2123,21,1,1,6,2,1,8,66795,1,2018,2018-11-22 12:30:10.229166,2018-11-22 12:30:10.229166
2124,21,1,1,6,2,1,9,64546,1,2018,2018-11-22 12:30:10.263394,2018-11-22 12:30:10.263394
2125,21,1,1,6,2,1,10,76572,1,2018,2018-11-22 12:30:10.297672,2018-11-22 12:30:10.297672
2126,21,1,1,6,2,1,11,58488,1,2018,2018-11-22 12:30:10.353127,2018-11-22 12:30:10.353127
2127,37,1,1,6,2,1,4,64948,1,2018,2018-11-22 12:30:10.370985,2018-11-22 12:30:10.370985
2128,37,1,1,6,2,1,5,77946,1,2018,2018-11-22 12:30:10.431529,2018-11-22 12:30:10.431529
2129,37,1,1,6,2,1,6,69388,1,2018,2018-11-22 12:30:10.476956,2018-11-22 12:30:10.476956
2130,37,1,1,6,2,1,7,75007,1,2018,2018-11-22 12:30:10.504333,2018-11-22 12:30:10.504333
2131,37,1,1,6,2,1,8,61108,1,2018,2018-11-22 12:30:10.553697,2018-11-22 12:30:10.553697
2132,37,1,1,6,2,1,9,66958,1,2018,2018-11-22 12:30:10.6011,2018-11-22 12:30:10.6011
2133,37,1,1,6,2,1,10,77310,1,2018,2018-11-22 12:30:10.667406,2018-11-22 12:30:10.667406
2134,37,1,1,6,2,1,11,75826,1,2018,2018-11-22 12:30:10.706074,2018-11-22 12:30:10.706074
2135,16,1,1,6,2,1,4,72136,2,2018,2018-11-22 12:30:10.748026,2018-11-22 12:30:10.748026
2136,16,1,1,6,2,1,5,58734,2,2018,2018-11-22 12:30:10.760766,2018-11-22 12:30:10.760766
2137,16,1,1,6,2,1,6,70557,2,2018,2018-11-22 12:30:10.772094,2018-11-22 12:30:10.772094
2138,16,1,1,6,2,1,7,72867,2,2018,2018-11-22 12:30:10.857893,2018-11-22 12:30:10.857893
2139,16,1,1,6,2,1,8,68771,2,2018,2018-11-22 12:30:10.912061,2018-11-22 12:30:10.912061
2140,16,1,1,6,2,1,9,69370,2,2018,2018-11-22 12:30:10.958437,2018-11-22 12:30:10.958437
2141,16,1,1,6,2,1,10,68383,2,2018,2018-11-22 12:30:11.00702,2018-11-22 12:30:11.00702
2142,16,1,1,6,2,1,11,77392,2,2018,2018-11-22 12:30:11.04064,2018-11-22 12:30:11.04064
2143,16,1,1,6,2,1,12,58570,2,2018,2018-11-22 12:30:11.091063,2018-11-22 12:30:11.091063
2144,41,1,1,6,2,1,4,60785,2,2018,2018-11-22 12:30:11.123172,2018-11-22 12:30:11.123172
2145,41,1,1,6,2,1,5,60255,2,2018,2018-11-22 12:30:11.150573,2018-11-22 12:30:11.150573
2146,41,1,1,6,2,1,6,65925,2,2018,2018-11-22 12:30:11.173327,2018-11-22 12:30:11.173327
2147,41,1,1,6,2,1,7,65999,2,2018,2018-11-22 12:30:11.211004,2018-11-22 12:30:11.211004
2148,41,1,1,6,2,1,8,63833,2,2018,2018-11-22 12:30:11.238582,2018-11-22 12:30:11.238582
2149,41,1,1,6,2,1,9,73826,2,2018,2018-11-22 12:30:11.25747,2018-11-22 12:30:11.25747
2150,41,1,1,6,2,1,10,71214,2,2018,2018-11-22 12:30:11.290314,2018-11-22 12:30:11.290314
2151,41,1,1,6,2,1,11,59609,2,2018,2018-11-22 12:30:11.318424,2018-11-22 12:30:11.318424
2152,41,1,1,6,2,1,12,59254,2,2018,2018-11-22 12:30:11.337425,2018-11-22 12:30:11.337425
2153,43,1,1,6,2,1,4,63290,3,2018,2018-11-22 12:30:11.357719,2018-11-22 12:30:11.357719
2154,43,1,1,6,2,1,5,73438,3,2018,2018-11-22 12:30:11.399714,2018-11-22 12:30:11.399714
2155,43,1,1,6,2,1,6,66194,3,2018,2018-11-22 12:30:11.430954,2018-11-22 12:30:11.430954
2156,43,1,1,6,2,1,7,59593,3,2018,2018-11-22 12:30:11.471217,2018-11-22 12:30:11.471217
2157,43,1,1,6,2,1,8,75474,3,2018,2018-11-22 12:30:11.495986,2018-11-22 12:30:11.495986
2158,43,1,1,6,2,1,9,59220,3,2018,2018-11-22 12:30:11.55168,2018-11-22 12:30:11.55168
2159,43,1,1,6,2,1,10,61268,3,2018,2018-11-22 12:30:11.586198,2018-11-22 12:30:11.586198
2160,43,1,1,6,2,1,11,71311,3,2018,2018-11-22 12:30:11.631069,2018-11-22 12:30:11.631069
2161,43,1,1,6,2,1,12,71880,3,2018,2018-11-22 12:30:11.677963,2018-11-22 12:30:11.677963
2162,34,1,1,6,2,1,9,64683,9,2018,2018-11-22 12:30:11.690375,2018-11-22 12:30:11.690375
2163,34,1,1,6,2,1,10,68968,9,2018,2018-11-22 12:30:11.721489,2018-11-22 12:30:11.721489
2164,34,1,1,6,2,1,11,63444,9,2018,2018-11-22 12:30:11.740855,2018-11-22 12:30:11.740855
2165,34,1,1,6,2,1,12,72049,9,2018,2018-11-22 12:30:11.785172,2018-11-22 12:30:11.785172
2166,50,1,1,6,2,1,9,63642,9,2018,2018-11-22 12:30:11.823508,2018-11-22 12:30:11.823508
2167,50,1,1,6,2,1,10,66092,9,2018,2018-11-22 12:30:11.854034,2018-11-22 12:30:11.854034
2168,50,1,1,6,2,1,11,69041,9,2018,2018-11-22 12:30:11.885672,2018-11-22 12:30:11.885672
2169,50,1,1,6,2,1,12,61233,9,2018,2018-11-22 12:30:11.916642,2018-11-22 12:30:11.916642
2170,40,1,1,6,2,1,7,77590,12,2018,2018-11-22 12:30:11.964281,2018-11-22 12:30:11.964281
2171,40,1,1,6,2,1,8,76205,12,2018,2018-11-22 12:30:11.992093,2018-11-22 12:30:11.992093
2172,40,1,1,6,2,1,9,76790,12,2018,2018-11-22 12:30:12.022974,2018-11-22 12:30:12.022974
2173,40,1,1,6,2,1,10,66596,12,2018,2018-11-22 12:30:12.047775,2018-11-22 12:30:12.047775
2174,40,1,1,6,2,1,11,65416,12,2018,2018-11-22 12:30:12.078985,2018-11-22 12:30:12.078985
2175,40,1,1,6,2,1,12,60743,12,2018,2018-11-22 12:30:12.105896,2018-11-22 12:30:12.105896
2176,34,1,1,6,2,1,7,71185,12,2018,2018-11-22 12:30:12.147436,2018-11-22 12:30:12.147436
2177,34,1,1,6,2,1,8,75517,12,2018,2018-11-22 12:30:12.181308,2018-11-22 12:30:12.181308
2178,34,1,1,6,2,1,9,63634,12,2018,2018-11-22 12:30:12.210223,2018-11-22 12:30:12.210223
2179,34,1,1,6,2,1,10,59766,12,2018,2018-11-22 12:30:12.221542,2018-11-22 12:30:12.221542
2180,34,1,1,6,2,1,11,66663,12,2018,2018-11-22 12:30:12.247251,2018-11-22 12:30:12.247251
2181,34,1,1,6,2,1,12,74102,12,2018,2018-11-22 12:30:12.273989,2018-11-22 12:30:12.273989
2182,39,1,1,6,2,2,4,77364,1,2018,2018-11-22 12:30:12.299063,2018-11-22 12:30:12.299063
2183,39,1,1,6,2,2,5,61611,1,2018,2018-11-22 12:30:12.319238,2018-11-22 12:30:12.319238
2184,39,1,1,6,2,2,6,70273,1,2018,2018-11-22 12:30:12.360236,2018-11-22 12:30:12.360236
2185,39,1,1,6,2,2,7,60199,1,2018,2018-11-22 12:30:12.403133,2018-11-22 12:30:12.403133
2186,39,1,1,6,2,2,8,70640,1,2018,2018-11-22 12:30:12.420766,2018-11-22 12:30:12.420766
2187,39,1,1,6,2,2,9,71678,1,2018,2018-11-22 12:30:12.444897,2018-11-22 12:30:12.444897
2188,39,1,1,6,2,2,10,59060,1,2018,2018-11-22 12:30:12.457904,2018-11-22 12:30:12.457904
2189,39,1,1,6,2,2,11,67978,1,2018,2018-11-22 12:30:12.483022,2018-11-22 12:30:12.483022
2190,57,1,1,6,2,2,4,67367,1,2018,2018-11-22 12:30:12.510337,2018-11-22 12:30:12.510337
2191,57,1,1,6,2,2,5,73182,1,2018,2018-11-22 12:30:12.542388,2018-11-22 12:30:12.542388
2192,57,1,1,6,2,2,6,73913,1,2018,2018-11-22 12:30:12.571659,2018-11-22 12:30:12.571659
2193,57,1,1,6,2,2,7,74415,1,2018,2018-11-22 12:30:12.601437,2018-11-22 12:30:12.601437
2194,57,1,1,6,2,2,8,68691,1,2018,2018-11-22 12:30:12.656885,2018-11-22 12:30:12.656885
2195,57,1,1,6,2,2,9,69022,1,2018,2018-11-22 12:30:12.682812,2018-11-22 12:30:12.682812
2196,57,1,1,6,2,2,10,58628,1,2018,2018-11-22 12:30:12.702443,2018-11-22 12:30:12.702443
2197,57,1,1,6,2,2,11,62074,1,2018,2018-11-22 12:30:12.751458,2018-11-22 12:30:12.751458
2198,21,1,1,6,2,2,4,74657,1,2018,2018-11-22 12:30:12.781277,2018-11-22 12:30:12.781277
2199,21,1,1,6,2,2,5,77482,1,2018,2018-11-22 12:30:12.806559,2018-11-22 12:30:12.806559
2200,21,1,1,6,2,2,6,61701,1,2018,2018-11-22 12:30:12.844826,2018-11-22 12:30:12.844826
