id,department_id,created_at,updated_at,sale_date,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twenty_one,twenty_two,twenty_three,twenty_four,store_id,week,month,year,day_number
705,5,2018-11-19 14:11:00.71773,2018-11-19 14:11:00.71773,2018-12-07,0,252763,262874,283095,368023,566189,481261,452952,651118,962522,1273926,990832,679427,0,0,0,1,2,12,2018,5
706,5,2018-11-19 14:11:00.733894,2018-11-19 14:11:00.733894,2018-12-08,0,276450,287508,309624,402511,619248,526361,495398,712135,1052721,1393308,1083684,743097,0,0,0,1,2,12,2018,6
707,5,2018-11-19 14:11:00.784757,2018-11-19 14:11:00.784757,2018-12-09,0,279082,290245,312572,406343,625143,531372,500115,718915,1062743,1406572,1094001,750172,0,0,0,1,2,12,2018,7
708,5,2018-11-19 14:11:00.819356,2018-11-19 14:11:00.819356,2018-12-10,0,285883,297318,320189,416246,640378,544321,512302,736434,1088642,1440850,1120661,768453,0,0,0,1,3,12,2018,1
709,5,2018-11-19 14:11:00.860272,2018-11-19 14:11:00.860272,2018-12-11,0,313009,325530,350570,455742,701141,595970,560913,806312,1191940,1577567,1226997,841369,0,0,0,1,3,12,2018,2
710,5,2018-11-19 14:11:00.912056,2018-11-19 14:11:00.912056,2018-12-12,0,340527,354148,381390,495807,762780,648363,610224,877197,1296726,1716254,1334865,915336,0,0,0,1,3,12,2018,3
711,5,2018-11-19 14:11:00.92967,2018-11-19 14:11:00.92967,2018-12-13,0,338050,351572,378616,492201,757232,643647,605786,870817,1287295,1703773,1325156,908679,0,0,0,1,3,12,2018,4
712,5,2018-11-19 14:11:00.981135,2018-11-19 14:11:00.981135,2018-12-14,0,255291,265502,285926,371703,571851,486074,457481,657629,972147,1286665,1000740,686222,0,0,0,1,3,12,2018,5
713,5,2018-11-19 14:11:01.017362,2018-11-19 14:11:01.017362,2018-12-15,0,254334,264507,284854,370310,569708,484252,455766,655164,968504,1281843,996989,683650,0,0,0,1,3,12,2018,6
714,5,2018-11-19 14:11:01.034912,2018-11-19 14:11:01.034912,2018-12-16,0,279361,290535,312884,406749,625768,531903,500615,719634,1063806,1407979,1095095,750922,0,0,0,1,3,12,2018,7
715,5,2018-11-19 14:11:01.062645,2018-11-19 14:11:01.062645,2018-12-17,0,275994,287034,309114,401848,618227,525493,494582,710962,1050987,1391012,1081898,741873,0,0,0,1,4,12,2018,1
716,5,2018-11-19 14:11:01.09651,2018-11-19 14:11:01.09651,2018-12-18,0,312447,324944,349940,454922,699880,594898,559904,804862,1189796,1574730,1224790,839856,0,0,0,1,4,12,2018,2
717,5,2018-11-19 14:11:01.126078,2018-11-19 14:11:01.126078,2018-12-19,0,343691,357439,384934,500414,769868,654388,615895,885348,1308776,1732203,1347269,923842,0,0,0,1,4,12,2018,3
718,5,2018-11-19 14:11:01.166253,2018-11-19 14:11:01.166253,2018-12-20,0,337442,350940,377935,491316,755871,642490,604696,869251,1284980,1700709,1322774,907045,0,0,0,1,4,12,2018,4
719,5,2018-11-19 14:11:01.192591,2018-11-19 14:11:01.192591,2018-12-21,0,252561,262663,282868,367729,565736,480876,452589,650597,961752,1272907,990039,678884,0,0,0,1,4,12,2018,5
720,5,2018-11-19 14:11:01.225343,2018-11-19 14:11:01.225343,2018-12-22,0,276229,287278,309376,402189,618752,525940,495002,711565,1051879,1392193,1082817,742503,0,0,0,1,4,12,2018,6
721,5,2018-11-19 14:11:01.26994,2018-11-19 14:11:01.26994,2018-12-23,0,278859,290013,312322,406018,624643,530947,499714,718340,1061893,1405447,1093125,749572,0,0,0,1,4,12,2018,7
722,5,2018-11-19 14:11:01.317472,2018-11-19 14:11:01.317472,2018-12-24,0,285654,297080,319933,415913,639865,543886,511892,735845,1087771,1439697,1119765,767839,0,0,0,1,5,12,2018,1
723,5,2018-11-19 14:11:01.362558,2018-11-19 14:11:01.362558,2018-12-25,0,312759,325269,350290,455377,700580,595493,560464,805667,1190986,1576305,1226015,840696,0,0,0,1,5,12,2018,2
724,5,2018-11-19 14:11:01.397881,2018-11-19 14:11:01.397881,2018-12-26,0,340254,353864,381085,495410,762170,647844,609736,876495,1295688,1714881,1333797,914603,0,0,0,1,5,12,2018,3
725,5,2018-11-19 14:11:01.426213,2018-11-19 14:11:01.426213,2018-12-27,0,337780,351291,378313,491807,756626,643132,605301,870120,1286265,1702410,1324096,907952,0,0,0,1,5,12,2018,4
726,5,2018-11-19 14:11:01.461426,2018-11-19 14:11:01.461426,2018-12-28,0,255087,265290,285697,371406,571394,485685,457115,657103,971370,1285636,999939,685673,0,0,0,1,5,12,2018,5
727,5,2018-11-19 14:11:01.501194,2018-11-19 14:11:01.501194,2018-12-29,0,254130,264296,284626,370014,569252,483864,455402,654640,967729,1280817,996191,683103,0,0,0,1,5,12,2018,6
728,5,2018-11-19 14:11:01.54701,2018-11-19 14:11:01.54701,2018-12-30,0,279137,290303,312634,406424,625268,531478,500214,719058,1062955,1406852,1094218,750321,0,0,0,1,5,12,2018,7
729,1,2018-11-19 14:11:01.584827,2018-11-19 14:11:01.584827,2018-01-01,0,284854,296248,319037,414748,638074,542363,510459,733785,1084725,1435665,1116629,765688,0,0,0,2,1,1,2018,1
730,1,2018-11-19 14:11:01.616632,2018-11-19 14:11:01.616632,2018-01-02,0,283787,295138,317841,413193,635682,540330,508546,731034,1080659,1430284,1112443,762818,0,0,0,2,1,1,2018,2
731,1,2018-11-19 14:11:01.653107,2018-11-19 14:11:01.653107,2018-01-03,0,314514,327095,352256,457933,704512,598835,563610,810189,1197671,1585152,1232896,845415,0,0,0,2,1,1,2018,3
732,1,2018-11-19 14:11:01.694832,2018-11-19 14:11:01.694832,2018-01-04,0,315799,328431,353695,459804,707390,601282,565912,813499,1202563,1591628,1237933,848868,0,0,0,2,1,1,2018,4
733,1,2018-11-19 14:11:01.72403,2018-11-19 14:11:01.72403,2018-01-05,0,366720,381388,410726,533944,821452,698234,657162,944670,1396469,1848267,1437541,985743,0,0,0,2,1,1,2018,5
734,1,2018-11-19 14:11:01.764863,2018-11-19 14:11:01.764863,2018-01-06,0,395159,410966,442578,575352,885157,752383,708125,1017930,1504766,1991602,1549024,1062188,0,0,0,2,1,1,2018,6
735,1,2018-11-19 14:11:01.805788,2018-11-19 14:11:01.805788,2018-01-07,0,373425,388362,418236,543707,836473,711002,669178,961944,1422004,1882064,1463828,1003768,0,0,0,2,1,1,2018,7
736,1,2018-11-19 14:11:01.847415,2018-11-19 14:11:01.847415,2018-01-08,0,287703,299211,322227,418895,644454,547786,515563,741122,1095572,1450022,1127795,773345,0,0,0,2,2,1,2018,1
737,1,2018-11-19 14:11:01.882922,2018-11-19 14:11:01.882922,2018-01-09,0,261084,271527,292414,380138,584827,497103,467862,672552,994207,1315862,1023448,701793,0,0,0,2,2,1,2018,2
738,1,2018-11-19 14:11:01.916606,2018-11-19 14:11:01.916606,2018-01-10,0,317659,330366,355779,462512,711557,604824,569246,818291,1209647,1601004,1245225,853869,0,0,0,2,2,1,2018,3
739,1,2018-11-19 14:11:01.935039,2018-11-19 14:11:01.935039,2018-01-11,0,312641,325147,350158,455206,700316,595269,560253,805364,1190538,1575712,1225554,840380,0,0,0,2,2,1,2018,4
740,1,2018-11-19 14:11:01.979215,2018-11-19 14:11:01.979215,2018-01-12,0,385056,400458,431262,560641,862525,733146,690020,991903,1466292,1940681,1509418,1035030,0,0,0,2,2,1,2018,5
741,1,2018-11-19 14:11:02.012759,2018-11-19 14:11:02.012759,2018-01-13,0,410966,427404,460281,598366,920563,782478,736450,1058647,1564957,2071266,1610985,1104675,0,0,0,2,2,1,2018,6
742,1,2018-11-19 14:11:02.036864,2018-11-19 14:11:02.036864,2018-01-14,0,369691,384479,414054,538270,828108,703892,662487,952324,1407784,1863243,1449189,993730,0,0,0,2,2,1,2018,7
743,1,2018-11-19 14:11:02.082507,2018-11-19 14:11:02.082507,2018-01-15,0,290757,302387,325647,423342,651295,553601,521036,748989,1107201,1465413,1139766,781554,0,0,0,2,3,1,2018,1
744,1,2018-11-19 14:11:02.11127,2018-11-19 14:11:02.11127,2018-01-16,0,293664,305411,328904,427575,657808,559137,526246,756479,1118273,1480067,1151164,789369,0,0,0,2,3,1,2018,2
745,1,2018-11-19 14:11:02.142259,2018-11-19 14:11:02.142259,2018-01-17,0,305294,317506,341930,444509,683860,581281,547088,786438,1162561,1538684,1196754,820631,0,0,0,2,3,1,2018,3
746,1,2018-11-19 14:11:02.185188,2018-11-19 14:11:02.185188,2018-01-18,0,308202,320530,345186,448742,690373,586817,552298,793928,1173633,1553338,1208152,828447,0,0,0,2,3,1,2018,4
747,1,2018-11-19 14:11:02.230347,2018-11-19 14:11:02.230347,2018-01-19,0,348908,362864,390777,508010,781554,664321,625243,898787,1328641,1758496,1367719,937865,0,0,0,2,3,1,2018,5
748,1,2018-11-19 14:11:02.279859,2018-11-19 14:11:02.279859,2018-01-20,0,383799,399151,429855,558811,859709,730753,687767,988666,1461506,1934346,1504491,1031651,0,0,0,2,3,1,2018,6
749,1,2018-11-19 14:11:02.318307,2018-11-19 14:11:02.318307,2018-01-21,0,376821,391893,422039,548651,844078,717466,675262,970690,1434933,1899176,1477137,1012894,0,0,0,2,3,1,2018,7
750,1,2018-11-19 14:11:02.364944,2018-11-19 14:11:02.364944,2018-01-22,0,282034,293315,315878,410641,631756,536993,505405,726519,1073985,1421451,1105573,758107,0,0,0,2,4,1,2018,1
751,1,2018-11-19 14:11:02.405746,2018-11-19 14:11:02.405746,2018-01-23,0,308464,320802,345479,449123,690959,587315,552767,794602,1174630,1554657,1209178,829150,0,0,0,2,4,1,2018,2
752,1,2018-11-19 14:11:02.444167,2018-11-19 14:11:02.444167,2018-01-24,0,311400,323856,348768,453399,697537,592906,558029,802167,1185812,1569458,1220689,837044,0,0,0,2,4,1,2018,3
753,1,2018-11-19 14:11:02.467117,2018-11-19 14:11:02.467117,2018-01-25,0,318989,331749,357268,464448,714536,607355,571628,821716,1214710,1607705,1250437,857443,0,0,0,2,4,1,2018,4
754,1,2018-11-19 14:11:02.499911,2018-11-19 14:11:02.499911,2018-01-26,0,349257,363227,391168,508518,782335,664985,625868,899686,1329970,1760255,1369087,938802,0,0,0,2,4,1,2018,5
755,1,2018-11-19 14:11:02.535932,2018-11-19 14:11:02.535932,2018-01-27,0,379961,395159,425556,553223,851112,723445,680890,978779,1446891,1915002,1489446,1021334,0,0,0,2,4,1,2018,6
756,1,2018-11-19 14:11:02.584821,2018-11-19 14:11:02.584821,2018-01-28,0,377197,392285,422461,549199,844922,718184,675938,971660,1436368,1901075,1478614,1013907,0,0,0,2,4,1,2018,7
757,1,2018-11-19 14:11:02.614588,2018-11-19 14:11:02.614588,2018-01-29,0,284854,296248,319037,414748,638074,542363,510459,733785,1084725,1435665,1116629,765688,0,0,0,2,1,2,2018,1
758,1,2018-11-19 14:11:02.654743,2018-11-19 14:11:02.654743,2018-01-30,0,283787,295138,317841,413193,635682,540330,508546,731034,1080659,1430284,1112443,762818,0,0,0,2,1,2,2018,2
759,1,2018-11-19 14:11:02.696855,2018-11-19 14:11:02.696855,2018-01-31,0,314514,327095,352256,457933,704512,598835,563610,810189,1197671,1585152,1232896,845415,0,0,0,2,1,2,2018,3
760,1,2018-11-19 14:11:02.722949,2018-11-19 14:11:02.722949,2018-02-01,0,315799,328431,353695,459804,707390,601282,565912,813499,1202563,1591628,1237933,848868,0,0,0,2,1,2,2018,4
761,1,2018-11-19 14:11:02.757053,2018-11-19 14:11:02.757053,2018-02-02,0,366720,381388,410726,533944,821452,698234,657162,944670,1396469,1848267,1437541,985743,0,0,0,2,1,2,2018,5
762,1,2018-11-19 14:11:02.788782,2018-11-19 14:11:02.788782,2018-02-03,0,395159,410966,442578,575352,885157,752383,708125,1017930,1504766,1991602,1549024,1062188,0,0,0,2,1,2,2018,6
763,1,2018-11-19 14:11:02.819601,2018-11-19 14:11:02.819601,2018-02-04,0,373425,388362,418236,543707,836473,711002,669178,961944,1422004,1882064,1463828,1003768,0,0,0,2,1,2,2018,7
764,1,2018-11-19 14:11:02.849842,2018-11-19 14:11:02.849842,2018-02-05,0,287703,299211,322227,418895,644454,547786,515563,741122,1095572,1450022,1127795,773345,0,0,0,2,2,2,2018,1
765,1,2018-11-19 14:11:02.867788,2018-11-19 14:11:02.867788,2018-02-06,0,261084,271527,292414,380138,584827,497103,467862,672552,994207,1315862,1023448,701793,0,0,0,2,2,2,2018,2
766,1,2018-11-19 14:11:02.918777,2018-11-19 14:11:02.918777,2018-02-07,0,317659,330366,355779,462512,711557,604824,569246,818291,1209647,1601004,1245225,853869,0,0,0,2,2,2,2018,3
767,1,2018-11-19 14:11:02.968241,2018-11-19 14:11:02.968241,2018-02-08,0,312641,325147,350158,455206,700316,595269,560253,805364,1190538,1575712,1225554,840380,0,0,0,2,2,2,2018,4
768,1,2018-11-19 14:11:03.023643,2018-11-19 14:11:03.023643,2018-02-09,0,385056,400458,431262,560641,862525,733146,690020,991903,1466292,1940681,1509418,1035030,0,0,0,2,2,2,2018,5
769,1,2018-11-19 14:11:03.085334,2018-11-19 14:11:03.085334,2018-02-10,0,410966,427404,460281,598366,920563,782478,736450,1058647,1564957,2071266,1610985,1104675,0,0,0,2,2,2,2018,6
770,1,2018-11-19 14:11:03.128665,2018-11-19 14:11:03.128665,2018-02-11,0,369691,384479,414054,538270,828108,703892,662487,952324,1407784,1863243,1449189,993730,0,0,0,2,2,2,2018,7
771,1,2018-11-19 14:11:03.176708,2018-11-19 14:11:03.176708,2018-02-12,0,285994,297434,320314,416408,640627,544533,512502,736721,1089066,1441411,1121098,768753,0,0,0,2,3,2,2018,1
772,1,2018-11-19 14:11:03.231544,2018-11-19 14:11:03.231544,2018-02-13,0,288854,300408,323517,420572,647034,549979,517627,744089,1099957,1455825,1132309,776440,0,0,0,2,3,2,2018,2
773,1,2018-11-19 14:11:03.275076,2018-11-19 14:11:03.275076,2018-02-14,0,300294,312306,336329,437228,672659,571760,538127,773557,1143520,1513482,1177153,807190,0,0,0,2,3,2,2018,3
774,1,2018-11-19 14:11:03.314172,2018-11-19 14:11:03.314172,2018-02-15,0,303154,315280,339532,441392,679065,577205,543252,780925,1154410,1527896,1188364,814878,0,0,0,2,3,2,2018,4
775,1,2018-11-19 14:11:03.368419,2018-11-19 14:11:03.368419,2018-02-16,0,343193,356921,384376,499689,768753,653440,615002,884066,1306880,1729694,1345317,922503,0,0,0,2,3,2,2018,5
776,1,2018-11-19 14:11:03.417763,2018-11-19 14:11:03.417763,2018-02-17,0,377512,392613,422814,549658,845628,718784,676502,972472,1437568,1902663,1479849,1014754,0,0,0,2,3,2,2018,6
777,1,2018-11-19 14:11:03.46482,2018-11-19 14:11:03.46482,2018-02-18,0,370649,385475,415126,539664,830253,705715,664202,954791,1411430,1868069,1452943,996304,0,0,0,2,3,2,2018,7
778,1,2018-11-19 14:11:03.497396,2018-11-19 14:11:03.497396,2018-02-19,0,277414,288511,310704,403915,621408,528197,497127,714620,1056394,1398169,1087465,745690,0,0,0,2,4,2,2018,1
779,1,2018-11-19 14:11:03.519257,2018-11-19 14:11:03.519257,2018-02-20,0,303411,315548,339821,441767,679641,577695,543713,781588,1155390,1529193,1189373,815570,0,0,0,2,4,2,2018,2
780,1,2018-11-19 14:11:03.586035,2018-11-19 14:11:03.586035,2018-02-21,0,306300,318552,343056,445973,686112,583195,548889,789029,1166390,1543752,1200696,823334,0,0,0,2,4,2,2018,3
781,1,2018-11-19 14:11:03.621744,2018-11-19 14:11:03.621744,2018-02-22,0,313764,326315,351416,456841,702832,597407,562266,808257,1194815,1581372,1229956,843399,0,0,0,2,4,2,2018,4
782,1,2018-11-19 14:11:03.65274,2018-11-19 14:11:03.65274,2018-02-23,0,343536,357278,384761,500189,769521,654093,615617,884950,1308186,1731423,1346663,923426,0,0,0,2,4,2,2018,5
783,1,2018-11-19 14:11:03.710175,2018-11-19 14:11:03.710175,2018-02-24,0,373737,388687,418586,544162,837172,711596,669737,962747,1423192,1883636,1465050,1004606,0,0,0,2,4,2,2018,6
784,1,2018-11-19 14:11:03.745387,2018-11-19 14:11:03.745387,2018-02-25,0,371019,385860,415542,540204,831083,706421,664867,955746,1412841,1869937,1454396,997300,0,0,0,2,4,2,2018,7
785,1,2018-11-19 14:11:03.785291,2018-11-19 14:11:03.785291,2018-02-26,0,280189,291396,313811,407955,627623,533479,502098,721766,1066958,1412151,1098339,753147,0,0,0,2,1,3,2018,1
786,1,2018-11-19 14:11:03.834177,2018-11-19 14:11:03.834177,2018-02-27,0,279138,290304,312635,406426,625270,531480,500216,719061,1062959,1406858,1094223,750324,0,0,0,2,1,3,2018,2
787,1,2018-11-19 14:11:03.884383,2018-11-19 14:11:03.884383,2018-02-28,0,309363,321737,346486,450432,692973,589027,554378,796919,1178054,1559189,1212703,831567,0,0,0,2,1,3,2018,3
788,1,2018-11-19 14:11:03.955039,2018-11-19 14:11:03.955039,2018-03-01,0,310627,323052,347902,452273,695804,591433,556643,800174,1182867,1565559,1217657,834965,0,0,0,2,1,3,2018,4
789,1,2018-11-19 14:11:04.00372,2018-11-19 14:11:04.00372,2018-03-02,0,360713,375142,403999,525198,807998,686798,646398,929197,1373596,1817994,1413996,969597,0,0,0,2,1,3,2018,5
790,1,2018-11-19 14:11:04.062167,2018-11-19 14:11:04.062167,2018-03-03,0,388687,404234,435329,565928,870659,740060,696527,1001257,1480120,1958982,1523653,1044790,0,0,0,2,1,3,2018,6
791,1,2018-11-19 14:11:04.100861,2018-11-19 14:11:04.100861,2018-03-04,0,367309,382001,411386,534802,822772,699357,658218,946188,1398713,1851238,1439852,987327,0,0,0,2,1,3,2018,7
792,1,2018-11-19 14:11:04.133742,2018-11-19 14:11:04.133742,2018-03-05,0,282991,294310,316949,412034,633899,538814,507119,728984,1077628,1426272,1109323,760679,0,0,0,2,2,3,2018,1
793,1,2018-11-19 14:11:04.180037,2018-11-19 14:11:04.180037,2018-03-06,0,256807,267080,287624,373912,575249,488961,460199,661536,977923,1294309,1006685,690298,0,0,0,2,2,3,2018,2
794,1,2018-11-19 14:11:04.212127,2018-11-19 14:11:04.212127,2018-03-07,0,312457,324955,349951,454937,699903,594917,559922,804888,1189834,1574781,1224830,839883,0,0,0,2,2,3,2018,3
795,1,2018-11-19 14:11:04.238311,2018-11-19 14:11:04.238311,2018-03-08,0,307520,319821,344423,447750,688846,585519,551077,792173,1171038,1549903,1205480,826615,0,0,0,2,2,3,2018,4
796,1,2018-11-19 14:11:04.253583,2018-11-19 14:11:04.253583,2018-03-09,0,378749,393899,424199,551458,848397,721138,678718,975657,1442276,1908894,1484695,1018077,0,0,0,2,2,3,2018,5
797,1,2018-11-19 14:11:04.299296,2018-11-19 14:11:04.299296,2018-03-10,0,404234,420404,452742,588565,905485,769662,724388,1041308,1539324,2037341,1584599,1086582,0,0,0,2,2,3,2018,6
798,1,2018-11-19 14:11:04.322835,2018-11-19 14:11:04.322835,2018-03-11,0,363636,378181,407272,529454,814545,692363,651636,936726,1384726,1832725,1425453,977454,0,0,0,2,2,3,2018,7
799,1,2018-11-19 14:11:04.363285,2018-11-19 14:11:04.363285,2018-03-12,0,283202,294530,317186,412342,634373,539217,507498,729529,1078434,1427339,1110152,761247,0,0,0,2,3,3,2018,1
800,1,2018-11-19 14:11:04.399257,2018-11-19 14:11:04.399257,2018-03-13,0,282141,293426,315998,410797,631995,537196,505596,726794,1074392,1421989,1105991,758394,0,0,0,2,3,3,2018,2
801,1,2018-11-19 14:11:04.437907,2018-11-19 14:11:04.437907,2018-03-14,0,312690,325198,350213,455277,700426,595362,560341,805490,1190724,1575958,1225745,840511,0,0,0,2,3,3,2018,3
802,1,2018-11-19 14:11:04.452562,2018-11-19 14:11:04.452562,2018-03-15,0,313968,326526,351644,457137,703287,597794,562630,808780,1195588,1582396,1230753,843945,0,0,0,2,3,3,2018,4
803,1,2018-11-19 14:11:04.486092,2018-11-19 14:11:04.486092,2018-03-16,0,364593,379176,408344,530847,816688,694185,653350,939191,1388369,1837547,1429203,980025,0,0,0,2,3,3,2018,5
804,1,2018-11-19 14:11:04.548275,2018-11-19 14:11:04.548275,2018-03-17,0,392867,408582,440011,572015,880023,748019,704018,1012026,1496038,1980051,1540040,1056027,0,0,0,2,3,3,2018,6
805,1,2018-11-19 14:11:04.568379,2018-11-19 14:11:04.568379,2018-03-18,0,371260,386110,415811,540554,831621,706878,665297,956365,1413756,1871148,1455337,997946,0,0,0,2,3,3,2018,7
806,1,2018-11-19 14:11:04.600922,2018-11-19 14:11:04.600922,2018-03-19,0,286034,297475,320358,416466,640716,544609,512573,736824,1089218,1441612,1121254,768860,0,0,0,2,4,3,2018,1
807,1,2018-11-19 14:11:04.645202,2018-11-19 14:11:04.645202,2018-03-20,0,259569,269952,290718,377933,581435,494220,465148,668651,988440,1308230,1017512,697723,0,0,0,2,4,3,2018,2
808,1,2018-11-19 14:11:04.699831,2018-11-19 14:11:04.699831,2018-03-21,0,315817,328450,353715,459830,707430,601316,565944,813545,1202631,1591718,1238003,848916,0,0,0,2,4,3,2018,3
809,1,2018-11-19 14:11:04.748545,2018-11-19 14:11:04.748545,2018-03-22,0,310828,323261,348127,452565,696254,591816,557004,800693,1183633,1566573,1218445,835505,0,0,0,2,4,3,2018,4
810,1,2018-11-19 14:11:04.796762,2018-11-19 14:11:04.796762,2018-03-23,0,382822,398135,428761,557389,857522,728894,686018,986150,1457788,1929425,1500664,1029026,0,0,0,2,4,3,2018,5
811,1,2018-11-19 14:11:04.834638,2018-11-19 14:11:04.834638,2018-03-24,0,408582,424925,457612,594895,915224,777940,732179,1052507,1555880,2059253,1601641,1098268,0,0,0,2,4,3,2018,6
812,1,2018-11-19 14:11:04.849407,2018-11-19 14:11:04.849407,2018-03-25,0,367547,382249,411653,535148,823305,699809,658644,946801,1399619,1852437,1440784,987966,0,0,0,2,4,3,2018,7
813,1,2018-11-19 14:11:04.883286,2018-11-19 14:11:04.883286,2018-03-26,0,289070,300633,323759,420886,647517,550390,518014,744645,1100779,1456914,1133155,777021,0,0,0,2,5,3,2018,1
814,1,2018-11-19 14:11:04.928339,2018-11-19 14:11:04.928339,2018-03-27,0,291961,303639,326996,425095,653992,555894,523194,752091,1111787,1471483,1144487,784791,0,0,0,2,5,3,2018,2
815,1,2018-11-19 14:11:04.962303,2018-11-19 14:11:04.962303,2018-03-28,0,303524,315665,339947,441931,679893,577909,543915,781877,1155818,1529760,1189813,815872,0,0,0,2,5,3,2018,3
816,1,2018-11-19 14:11:05.010332,2018-11-19 14:11:05.010332,2018-03-29,0,306414,318671,343184,446139,686368,583413,549095,789324,1166826,1544329,1201145,823642,0,0,0,2,5,3,2018,4
817,1,2018-11-19 14:11:05.033753,2018-11-19 14:11:05.033753,2018-03-30,0,346884,360760,388510,505064,777021,660468,621617,893574,1320935,1748297,1359786,932425,0,0,0,2,5,3,2018,5
818,1,2018-11-19 14:11:05.116742,2018-11-19 14:11:05.116742,2018-03-31,0,381573,396836,427361,555570,854723,726514,683778,982931,1453029,1923126,1495765,1025667,0,0,0,2,5,3,2018,6
819,1,2018-11-19 14:11:05.174725,2018-11-19 14:11:05.174725,2018-04-01,0,374635,389620,419591,545469,839182,713305,671346,965060,1426610,1888160,1468569,1007019,0,0,0,2,5,3,2018,7
820,1,2018-11-19 14:11:05.218688,2018-11-19 14:11:05.218688,2018-04-02,0,280398,291614,314046,408260,628092,533878,502473,722306,1067756,1413207,1099161,753710,0,0,0,2,1,4,2018,1
821,1,2018-11-19 14:11:05.270397,2018-11-19 14:11:05.270397,2018-04-03,0,306675,318942,343476,446518,686951,583908,549561,789994,1167817,1545640,1202164,824341,0,0,0,2,1,4,2018,2
822,1,2018-11-19 14:11:05.303832,2018-11-19 14:11:05.303832,2018-04-04,0,309594,321978,346746,450769,693491,589467,554793,797515,1178935,1560355,1213609,832189,0,0,0,2,1,4,2018,3
823,1,2018-11-19 14:11:05.332865,2018-11-19 14:11:05.332865,2018-04-05,0,317139,329825,355196,461754,710391,603833,568313,816950,1207665,1598380,1243185,852469,0,0,0,2,1,4,2018,4
824,1,2018-11-19 14:11:05.41738,2018-11-19 14:11:05.41738,2018-04-06,0,347231,361120,388899,505569,777798,661128,622238,894467,1322256,1750045,1361146,933357,0,0,0,2,1,4,2018,5
825,1,2018-11-19 14:11:05.467925,2018-11-19 14:11:05.467925,2018-04-07,0,377757,392867,423088,550014,846176,719249,676940,973102,1438499,1903895,1480807,1015411,0,0,0,2,1,4,2018,6
826,1,2018-11-19 14:11:05.514414,2018-11-19 14:11:05.514414,2018-04-08,0,375010,390010,420011,546014,840022,714018,672017,966025,1428037,1890049,1470038,1008026,0,0,0,2,1,4,2018,7
827,1,2018-11-19 14:11:05.567901,2018-11-19 14:11:05.567901,2018-04-09,0,283202,294530,317186,412342,634373,539217,507498,729529,1078434,1427339,1110152,761247,0,0,0,2,2,4,2018,1
828,1,2018-11-19 14:11:05.602418,2018-11-19 14:11:05.602418,2018-04-10,0,282141,293426,315998,410797,631995,537196,505596,726794,1074392,1421989,1105991,758394,0,0,0,2,2,4,2018,2
829,1,2018-11-19 14:11:05.683686,2018-11-19 14:11:05.683686,2018-04-11,0,312690,325198,350213,455277,700426,595362,560341,805490,1190724,1575958,1225745,840511,0,0,0,2,2,4,2018,3
830,1,2018-11-19 14:11:05.746666,2018-11-19 14:11:05.746666,2018-04-12,0,313968,326526,351644,457137,703287,597794,562630,808780,1195588,1582396,1230753,843945,0,0,0,2,2,4,2018,4
831,1,2018-11-19 14:11:05.783387,2018-11-19 14:11:05.783387,2018-04-13,0,364593,379176,408344,530847,816688,694185,653350,939191,1388369,1837547,1429203,980025,0,0,0,2,2,4,2018,5
832,1,2018-11-19 14:11:05.829286,2018-11-19 14:11:05.829286,2018-04-14,0,392867,408582,440011,572015,880023,748019,704018,1012026,1496038,1980051,1540040,1056027,0,0,0,2,2,4,2018,6
833,1,2018-11-19 14:11:05.859649,2018-11-19 14:11:05.859649,2018-04-15,0,371260,386110,415811,540554,831621,706878,665297,956365,1413756,1871148,1455337,997946,0,0,0,2,2,4,2018,7
834,1,2018-11-19 14:11:05.896565,2018-11-19 14:11:05.896565,2018-04-16,0,286034,297475,320358,416466,640716,544609,512573,736824,1089218,1441612,1121254,768860,0,0,0,2,3,4,2018,1
835,1,2018-11-19 14:11:05.930371,2018-11-19 14:11:05.930371,2018-04-17,0,259569,269952,290718,377933,581435,494220,465148,668651,988440,1308230,1017512,697723,0,0,0,2,3,4,2018,2
836,1,2018-11-19 14:11:05.963309,2018-11-19 14:11:05.963309,2018-04-18,0,315817,328450,353715,459830,707430,601316,565944,813545,1202631,1591718,1238003,848916,0,0,0,2,3,4,2018,3
837,1,2018-11-19 14:11:05.98675,2018-11-19 14:11:05.98675,2018-04-19,0,310828,323261,348127,452565,696254,591816,557004,800693,1183633,1566573,1218445,835505,0,0,0,2,3,4,2018,4
838,1,2018-11-19 14:11:06.032918,2018-11-19 14:11:06.032918,2018-04-20,0,382822,398135,428761,557389,857522,728894,686018,986150,1457788,1929425,1500664,1029026,0,0,0,2,3,4,2018,5
839,1,2018-11-19 14:11:06.068207,2018-11-19 14:11:06.068207,2018-04-21,0,408582,424925,457612,594895,915224,777940,732179,1052507,1555880,2059253,1601641,1098268,0,0,0,2,3,4,2018,6
840,1,2018-11-19 14:11:06.161662,2018-11-19 14:11:06.161662,2018-04-22,0,367547,382249,411653,535148,823305,699809,658644,946801,1399619,1852437,1440784,987966,0,0,0,2,3,4,2018,7
841,1,2018-11-19 14:11:06.180101,2018-11-19 14:11:06.180101,2018-04-23,0,284336,295709,318456,413993,636912,541375,509529,732448,1082750,1433051,1114595,764294,0,0,0,2,4,4,2018,1
